V0,r,alpha,Cl,Cd,a,a_prime,phi,F,p_n,p_t,sigma,v_rel,beta,chord,af_id
5.0,9.55101481814717,27.711477544727032,0.48477969918608554,0.31429122253772895,0.07771391604713535,0.011715003139831221,0.7390999426378976,0.999999999995826,87.81716789846757,14.524267487935644,0.2683187133763593,6.845714285439407,14.25845480678574,5.36733985481492,5
5.0,11.93876852268396,19.30170553979339,1.0443040893659077,0.2410363788122797,0.1555675691183157,0.03703696194625811,0.5772889811106834,0.9999999999900053,201.19113250405394,73.54332336817006,0.21804447399439816,7.736379661385431,13.39714163725627,5.452092684226667,6
5.0,14.32652222722075,12.772543757001303,1.4307057070930007,0.18333928718061526,0.2533592856919753,0.040023750511798045,0.44631451829692886,0.999999999995303,347.65999655332905,114.77233643385141,0.18463450246188035,8.648802061797866,12.42201947682708,5.540031728503847,7
5.0,16.71427593175755,9.831889111604845,1.3898276949157118,0.1345068317903417,0.2843699536500256,0.032452739461180616,0.3770580592756023,0.9999999999925808,436.34047249407655,125.74517923360592,0.16059465405791176,9.718301445435875,11.39457131628079,5.621824261194381,8
5.0,19.10202963629434,7.869658154380078,1.3139913681745983,0.09535649942612133,0.3080582816470906,0.026776476833381253,0.3249455613933561,0.9999999999893857,522.3334385562785,134.76685013215774,0.14228767714426335,10.836744257053647,10.37097608496841,5.692531175149338,9
5.0,21.48978334083113,6.449472100893596,1.2379901256718127,0.07057087684182113,0.3303719825603735,0.022147670559253617,0.2832817201136197,0.9999999999868185,609.8669154764663,140.44313790360033,0.12759061759957246,11.978688452096431,9.403999874823056,5.74261089072697,10
5.0,23.87753704536793,5.438537495868745,1.1678507912245697,0.0462717744469755,0.3472277140651141,0.019171168624354674,0.25075904052881093,0.9999999999828078,698.1332851268771,149.64753608678765,0.11527599459637196,13.153341742200285,8.55152220118208,5.764836827022541,11
5.0,26.26529074990471,4.703420051668253,1.1010291803129901,0.028032616566395212,0.35872274106682767,0.016845371902106315,0.22539091362474376,0.9999999999748055,783.3615139829776,158.74307607623635,0.10463789092536317,14.347055885832193,7.833153039627247,5.756119529852528,12
5.0,28.65304445444151,4.157409191435454,1.0459502960299198,0.018379948963236987,0.3680452700450415,0.014681149813258028,0.20465973695068637,0.9999999999615392,867.8982572470254,164.2956644940099,0.09503454203837006,15.547464974465544,7.191354972096501,5.70309851275065,13
5.0,31.0407981589783,3.810340077970314,1.0028086820962772,0.01538191446048038,0.3756997848661006,0.012622898799456972,0.1874369147283239,0.9999999999390633,951.8552940641846,165.45029458847182,0.08621027288326301,16.75152418878121,6.551629060916145,5.604676021602162,14
5.0,33.4285518635151,3.6143906278334423,0.9675686250174325,0.014722064597968347,0.3807719796941714,0.010850527571904014,0.17323721597603955,0.999999999896125,1033.265217202334,164.65234055082743,0.07815106843243552,17.961965759952495,5.933995702189942,5.471559126660524,15
5.0,35.81630556805188,3.509076772244228,0.9385710703586417,0.014378496752380237,0.3846032482508099,0.009402287566861973,0.16113824550245473,0.9999999998178479,1113.6381879567166,163.55145875731503,0.07095760591443753,19.17819149066565,5.346089613189348,5.322778014171772,16
5.0,38.20405927258868,3.4440993475853148,0.916029925762139,0.014115497216691053,0.38869488956765746,0.008212923483531087,0.15040912904653314,0.9999999996868504,1195.3023019750847,162.354428117094,0.06456941044077662,20.398234092409044,4.796333947019595,5.16648228816705,17
5.0,40.59181297712547,3.3917500905413256,0.8966552969395446,0.013822658957260411,0.3932657418286824,0.0072280402065263575,0.14077334703902755,0.9999999994738243,1278.740286834722,161.14632085986364,0.05904139212647258,21.621381803735012,4.296593562725417,5.019421327310202,18
5.0,42.97956668166226,3.348187626219665,0.8784710228225521,0.013457489208665813,0.39782604946278044,0.006406738845613765,0.13216536864076384,0.9999999991184582,1363.1011997233281,160.00361751890136,0.054276988103422866,22.847536893312917,3.846955194686785,4.885807888739599,19
5.0,45.36732038619906,3.3087872065605977,0.8603982462417412,0.013088213028057828,0.4022000346558704,0.005712144026630636,0.1244682300156159,0.999999998515391,1448.004041864433,158.83797085445752,0.050180020175225395,24.076276859057213,3.445342056797746,4.767959675121795,20
5.0,47.75507409073585,3.2796973092741224,0.8442674996213495,0.0127260770229867,0.4064966437693759,0.005120767879438343,0.11753023130629672,0.9999999974919455,1533.6242421782604,157.68401286541135,0.046537287207180505,25.307188355504984,3.07691390977302,4.654566079625438,21
5.0,50.14282779527264,3.2623637960384917,0.8307042902880922,0.012369848930005006,0.4107819584393186,0.004614260564037344,0.11123509109443427,0.9999999957533249,1620.0812005951789,156.5721194347165,0.043240134455393195,26.53995614121152,2.733562457425842,4.54103105171191,22
5.0,52.53058149980943,3.2521656172546987,0.8196427434954584,0.012017442748657996,0.41533369609260257,0.004177215058022323,0.10544887150574887,0.9999999928468907,1708.0181139218937,155.4952040096531,0.04024889951353431,27.774182511051492,2.412234674442038,4.42817557762473,23
5.0,54.91833520434623,3.2428525143798996,0.8111188932408643,0.011672975443324365,0.4205414064625844,0.0037967886439760038,0.1000408465556047,0.9999999881381331,1798.4483204129665,154.41603192805536,0.03753201959470929,29.00946447012942,2.111690772172129,4.316958876583997,24
5.0,57.30608890888303,3.2394525672879726,0.8043371168813936,0.011331436281967885,0.4259683957668535,0.003464399650916291,0.09503708770172457,0.9999999803430643,1890.425240660372,153.36525622413916,0.03505936446510853,30.245909415895316,1.828396455235506,4.207880735790049,25
5.0,59.69384261341982,3.2418697258295417,0.799117261881996,0.01099592114634107,0.4317218201250972,0.0031719956085983813,0.09037363992097495,0.9999999675135501,1984.271763911508,152.3219859071395,0.032807266389616695,31.48332173025811,1.558783420877334,4.101646187027423,26
5.0,62.08159631795661,3.2480640431964822,0.7952504535760636,0.010668020218850886,0.4378324934325096,0.002913204159079343,0.08600765981010897,0.9999999464376752,2080.138601082799,151.270978627626,0.030753792037242766,32.72157357961125,1.302436869719713,3.998712335312356,27
5.0,64.46935002249339,3.254307370932503,0.7921438622265395,0.010347267258311737,0.4439209913193346,0.0026835887088431116,0.08196257703299213,0.9999999108402158,2177.0519706968457,150.23879363092968,0.028879312373050074,33.960749385826844,1.064427371073839,3.899408676051565,28
5.0,66.85710372703018,3.2613329737902497,0.7896431122244678,0.010032912310950442,0.44982100717961915,0.0024793806937279455,0.0782283473254432,0.9999998493845328,2274.5258462507386,149.24832286980322,0.02716063107801975,35.20082970301349,0.8434461662411673,3.803172543681295,29
5.0,69.24485743156698,3.270675661504975,0.7877474418879445,0.009720239540714317,0.45548030885780844,0.0022974928468054226,0.07478063628348855,0.9999997413813744,2372.3564963636113,148.32745929516258,0.025577394017403804,36.441755172912686,0.636564186841789,3.709389453654426,30
5.0,71.63261113610376,3.2853119677174636,0.7868761349494793,0.009415695965802677,0.4611851173086627,0.0021343404512437236,0.07155354028830585,0.9999995519726529,2471.3384152316376,147.43713482932714,0.024109740141673486,37.683316286205375,0.4370289000217617,3.617111741572532,31
5.0,74.02036484064057,3.3075633692416164,0.787346874115837,0.009126271473778692,0.46716210156488064,0.0019868763167674506,0.06849710739487039,0.9999992209438862,2572.173236402905,146.53147157451033,0.022741939707001377,38.92535124118631,0.239656793338798,3.525634918177657,32
5.0,76.40811854517736,3.3400599734078193,0.7894828490814683,0.008858883648670601,0.4735857016963793,0.0018525746818288658,0.06557398631250315,0.9999986445796869,2675.4682986337993,145.56399849212704,0.021459155482954958,40.16773847826735,0.0396776881472392,3.434082670567315,33
5.0,78.79587224971415,3.3888160408463883,0.7938248935724207,0.008603398549588484,0.48092280366112006,0.0017294617740716287,0.06271601411196338,0.9999976631264333,2782.8247996163927,144.4985270518793,0.020250496338894856,41.41028737461088,-0.1728281243479747,3.341933111457596,34
5.0,81.18362595425094,3.460332709074225,0.8008281157725717,0.00832863520969475,0.4895307198065244,0.0016168050552526634,0.05987568206326419,0.9999960303214547,2895.6175064869085,143.38066619204523,0.019106435345793805,42.65291048799347,-0.4070838313820219,3.248678447761413,35
5.0,83.57137965878775,3.5616264403206803,0.8114944414955224,0.008061442192388475,0.5009747889170325,0.0015094367824437527,0.05687371484518046,0.9999935682306432,3019.372034928101,141.83342444667488,0.01803166796640767,43.89499965915001,-0.680377614461304,3.156109679927359,36
5.0,85.95913336332453,3.6957334398725306,0.8263234084677915,0.007829253597353232,0.5159357968874487,0.0014038990101322992,0.05364818937044113,0.9999901631241243,3157.004801389481,139.5472585243407,0.017022381584805176,45.13633047035471,-0.999293610427649,3.064580004833834,37
5.0,88.34688706786133,3.8404023411107273,0.8427131417890503,0.007651106335860385,0.5311640582437908,0.0013040036039967372,0.05056658815387071,0.9999846461393873,3297.983052997871,136.90429720244254,0.0160673394817721,46.37803529708886,-1.320525255517711,2.972992647082487,38
5.0,90.73464077239812,3.985023457794423,0.8593759545858669,0.007556333850429846,0.544860263366978,0.0012112799404825065,0.04780630823084082,0.9999744681733564,3436.087881781594,134.12262456582948,0.015158878243755013,47.62061385985553,-1.623298762065715,2.880705106690617,39
5.0,93.1223944769349,4.1171800329764485,0.8748155030051952,0.007572449603148351,0.5549354808963857,0.0011280265945458458,0.04555635526467848,0.999952665188674,3563.3933167520395,131.55077387053697,0.014289579484189312,48.86458763492593,-1.884368146311783,2.786969376686517,40
5.0,95.51014818147172,4.22721020006843,0.8877928472463206,0.007619813627998679,0.5596346323103942,0.0010593844464149569,0.04395358834870275,0.999899455970711,3672.298982428174,129.94681114818042,0.01345273410366683,50.11049243405303,-2.086230093232373,2.691030938627057,41
5.0,97.89790188600848,4.277360241560359,0.8936803985557307,0.007641401415005156,0.5536020279816704,0.0010141756755811524,0.04347156214683862,0.9997372197413972,3740.383168782358,130.67210854109015,0.012641459804872619,51.35985224817096,-2.163998201705838,2.591965555977676,42
5.0,100.2856555905453,4.29892396038417,0.8961845791748078,0.007650683819469584,0.5409419424542103,0.0009823162569036288,0.0436412213176756,0.9992611962681576,3779.986727539938,132.74899428068966,0.011851789604096299,52.61124609297892,-2.175841166085,2.489323647505217,43
5.0,102.6734092950821,4.307750403470611,0.8971821014817305,0.007654483285386388,0.5244976587801752,0.0009569343195736015,0.04415371690540994,0.997942794910963,3798.490997248725,135.36798196501354,0.011085992386616677,53.8637415330525,-2.155303774975188,2.383917231097341,44
5.0,105.0611629996189,4.299120536253901,0.8961153955580858,0.007650768438302992,0.5050217839761915,0.0009351789536121894,0.04491754953273317,0.994492225169582,3792.5235447357395,138.03310693119528,0.010343247165022188,55.117064922540344,-2.102909521958467,2.275923816206998,45
5.0,107.4489167041557,4.2639556971047945,0.8919112147066353,0.007635631241302066,0.4840644089682774,0.0009137116325842519,0.04577871700285146,0.9861610363181895,3756.6561528752736,139.87963020156675,0.00962256517084278,56.370719388285785,-2.018403421317624,2.165466732053696,46
