V_0,T,M,P,C_P,C_T,RPM,Pitch
11.400000000000007,2240967.1787769543,23027859.419949647,15000000.0,0.3653913375842925,0.6223107961512157,7.559987,2.146682600000018
11.500000000000007,2224141.8385753497,23298450.875791445,15000000.0,0.35594203590037515,0.6069436068511808,7.559987,2.390773000000017
11.600000000000009,2206759.3309522993,23549375.53468103,15000000.0,0.3468157672580255,0.5918621062672759,7.559987,2.634863400000021
11.700000000000008,2188881.5589843015,23781712.065193575,15000000.0,0.33799884482080433,0.5770747619412796,7.559987,2.8789538000000197
11.800000000000008,2170519.857159126,23995746.567140933,15000000.0,0.3294782717865404,0.5625761167132575,7.559987,3.123044200000019
11.900000000000007,2151691.1091417605,24191837.76214455,15000000.0,0.32124170113917033,0.5483622436998706,7.559987,3.3671346000000177
12.000000000000007,2132419.6978598344,24370448.083118655,15000000.0,0.3132773980613328,0.5344311156162103,7.559987,3.611225000000017
12.100000000000009,2112715.8318480165,24531767.83850404,15000000.0,0.30557420481145325,0.5207771113163511,7.559987,3.8553154000000203
12.200000000000008,2092596.0202777418,24676122.30153245,15000000.0,0.29812150788501185,0.5073962765136255,7.559987,4.099405800000019
12.300000000000008,2072113.7784545722,24804422.055633735,15000000.0,0.29090920729422526,0.49429352090520273,7.559987,4.343496200000018
12.40000000000001,2051268.5982059638,24916635.262136623,15000000.0,0.28392768781363437,0.4814605454766234,7.559987,4.587586600000022
12.500000000000009,2030052.7518950019,25012542.612923898,15000000.0,0.2771677920511913,0.4688876991584857,7.559987,4.831677000000021
12.600000000000009,2008471.5087145134,25092166.069974624,15000000.0,0.270620795215491,0.45656869175902226,7.559987,5.07576740000002
12.700000000000008,1986576.959917515,25156550.44643904,15000000.0,0.26427838145990423,0.44450791092528236,7.559987,5.319857800000019
12.800000000000008,1964401.8649002695,25206345.815950666,15000000.0,0.25813262169360307,0.4327050269410218,7.559987,5.563948200000018
12.90000000000001,1941936.50273387,25241320.877175372,15000000.0,0.25217595275793697,0.4211503314842038,7.559987,5.808038600000023
13.000000000000009,1919187.8021586954,25261596.85133165,15000000.0,0.2464011578743664,0.4098380837462282,7.559987,6.052129000000014
13.100000000000009,1911786.064779987,25445431.68845307,15000000.0,0.24080134827726413,0.40204831149459014,7.559987,6.208978250000014
13.20000000000001,1904257.1555329708,25623881.575555194,15000000.0,0.23536994595141447,0.3944203153223432,7.559987,6.365827500000015
13.30000000000001,1896592.5452403498,25796809.936600056,15000000.0,0.23010066740002086,0.38694772659519544,7.559987,6.522676750000015
13.40000000000001,1888804.1164125516,25964430.97237657,15000000.0,0.22498750837452702,0.37962854988356126,7.559987,6.679526000000014
13.500000000000009,1880899.1356035278,26126778.496060386,15000000.0,0.22002472950260957,0.37245989117957284,7.559987,6.836375250000014
13.600000000000009,1872882.4640441616,26283906.87519174,15000000.0,0.2152068427553426,0.3654384572245036,7.559987,6.9932245000000135
13.70000000000001,1864767.6913040713,26436076.254168075,15000000.0,0.21052859869881066,0.358562728440144,7.559987,7.150073750000016
13.80000000000001,1856536.5294285186,26582977.3679921,15000000.0,0.20598497447938374,0.3518251392636272,7.559987,7.306923000000015
13.90000000000001,1848183.2956834652,26724433.66312577,15000000.0,0.20157116249549284,0.34522082201851856,7.559987,7.463772250000014
14.00000000000001,1839716.7438594396,26860546.7410929,15000000.0,0.19728255971209285,0.3387477598155348,7.559987,7.620621500000016
14.10000000000001,1831143.3177443747,26991429.591435537,15000000.0,0.1931147575770811,0.3324035500213914,7.559987,7.777470750000016
14.20000000000001,1822476.974314645,27117364.63418248,15000000.0,0.18906353250178917,0.3261871914848542,7.559987,7.934320000000016
14.30000000000001,1813714.281057859,27238255.73686395,15000000.0,0.18512483687029785,0.3200945942576915,7.559987,8.091169250000014
14.40000000000001,1804858.3779508008,27354175.82618028,15000000.0,0.18129479054475275,0.31412296472979157,7.559987,8.248018500000015
14.50000000000001,1795911.294343954,27465136.134249736,15000000.0,0.177569672836109,0.3082694016133516,7.559987,8.404867750000017
14.60000000000001,1786868.170166042,27571062.315671343,15000000.0,0.1739459149118107,0.30252992752135677,7.559987,8.561717000000016
14.70000000000001,1777716.8961679316,27671768.452563636,15000000.0,0.17042009261383687,0.29689950452439934,7.559987,8.718566250000016
14.800000000000011,1768482.2032978719,27767618.806228187,15000000.0,0.1669889196623296,0.2913793734698246,7.559987,8.875415500000017
14.900000000000011,1759158.8898208654,27858500.720615793,15000000.0,0.16364924122167024,0.28596578405749035,7.559987,9.032264750000017
15.00000000000001,1749742.8164889489,27944262.800161667,15000000.0,0.16039802780740234,0.28065529693499713,7.559987,9.189114000000014
15.10000000000001,1744973.0301850603,28096924.286387797,15000000.0,0.157232369513822,0.27619535256886935,7.559987,9.320880150000013
15.20000000000001,1740136.7549348655,28246562.622762315,15000000.0,0.15414947054337338,0.27181770823889057,7.559987,9.452646300000014
15.300000000000011,1735243.2096776185,28393265.72997718,15000000.0,0.15114664402021313,0.26752171145566794,7.559987,9.584412450000015
15.400000000000011,1730278.5221282225,28536793.205025673,15000000.0,0.1482213070714447,0.26330318799142616,7.559987,9.716178600000015
15.50000000000001,1725238.6694442458,28677133.82492489,15000000.0,0.14537097616058084,0.2591596171366615,7.559987,9.847944750000014
15.600000000000012,1720138.9092228683,28814484.642751947,15000000.0,0.1425932626587768,0.2550914280640944,7.559987,9.979710900000017
15.700000000000012,1714986.6286712405,28948977.574514348,15000000.0,0.13988586864029132,0.25109783932354224,7.559987,10.111477050000016
15.800000000000011,1709772.019071947,29080406.575371828,15000000.0,0.1372465828894831,0.24717558671835316,7.559987,10.243243200000014
15.900000000000011,1704499.6248289282,29208839.620566577,15000000.0,0.1346732771074464,0.24332358332237228,7.559987,10.375009350000015
16.00000000000001,1699176.954866027,29334407.694228876,15000000.0,0.13216390230712477,0.23954118086979356,7.559987,10.506775500000014
16.100000000000012,1693801.1995546794,29457002.931546465,15000000.0,0.12971648538643404,0.23582629404319355,7.559987,10.638541650000015
16.20000000000001,1688377.346280755,29576732.858772554,15000000.0,0.12732912586956574,0.2321779805710982,7.559987,10.770307800000014
16.30000000000001,1682908.492920954,29693658.536438156,15000000.0,0.12499999280724154,0.22859505713459677,7.559987,10.902073950000014
16.400000000000013,1677387.0145579765,29807603.777819593,15000000.0,0.12272732182725121,0.2250749294545299,7.559987,11.033840100000017
16.500000000000014,1671795.8006880214,29918229.637065385,15000000.0,0.12050941232712417,0.22161384241905444,7.559987,11.165606250000017
16.600000000000012,1666156.64487575,30025963.477404956,15000000.0,0.11834462480127715,0.21821328918442628,7.559987,11.297372400000015
16.70000000000001,1660463.8063737368,30130669.597117677,15000000.0,0.11623137829543319,0.2148711031312776,7.559987,11.429138550000012
16.80000000000001,1654723.7402400116,30232485.422523983,15000000.0,0.11416814798153525,0.211586754225595,7.559987,11.560904700000014
16.900000000000013,1648932.916161465,30331330.073062133,15000000.0,0.11215346284677576,0.2083584511791491,7.559987,11.692670850000017
17.000000000000014,1643086.0411965756,30427072.32107851,15000000.0,0.11018590349073533,0.20518424262389517,7.559987,11.824437000000017
17.100000000000012,1639700.2153851402,30565913.131782476,15000000.0,0.10826410002497554,0.20237356166755116,7.559987,11.943202650000014
17.200000000000014,1636275.7739709953,30702721.360559296,15000000.0,0.10638673006975462,0.1996094733509505,7.559987,12.061968300000016
17.30000000000001,1632801.182522397,30837228.902476218,15000000.0,0.10455251684284463,0.19688953901764875,7.559987,12.180733950000013
17.400000000000013,1629289.5451051127,30969718.159813195,15000000.0,0.10276022733571125,0.1942143502988109,7.559987,12.299499600000015
17.500000000000014,1625737.743281843,31100112.7041661,15000000.0,0.10100867057259154,0.19158254284001489,7.559987,12.418265250000017
17.600000000000012,1622150.0387779365,31228499.07171244,15000000.0,0.09929669594825301,0.1889936566413628,7.559987,12.537030900000014
17.700000000000014,1618526.5883904824,31354862.39807096,15000000.0,0.09762319164045637,0.18644676295006954,7.559987,12.655796550000016
17.80000000000001,1614870.3658524991,31479257.45627059,15000000.0,0.09598708309336706,0.18394127924395864,7.559987,12.774562200000013
17.900000000000013,1611172.4718095998,31601456.33728179,15000000.0,0.09438733156836639,0.18147529590388392,7.559987,12.893327850000015
18.000000000000014,1607438.8932715633,31721580.015364546,15000000.0,0.09282293275891339,0.17904863076505032,7.559987,13.012093500000017
18.100000000000016,1603670.7813318006,31839665.53055211,15000000.0,0.0912929154662881,0.17666056249822898,7.559987,13.130859150000019
18.200000000000014,1599864.3124762038,31955621.549542945,15000000.0,0.08979634033322388,0.17430984515197898,7.559987,13.249624800000015
18.30000000000001,1596017.122709059,32069375.374700636,15000000.0,0.08833229863259612,0.17199543054916563,7.559987,13.368390450000014
18.400000000000013,1592096.3455773897,32180284.62193481,15000000.0,0.08689991110849002,0.16971305124570785,7.559987,13.487156100000014
18.500000000000014,1588127.8241772084,32288864.297327362,15000000.0,0.08549832686711276,0.1674648019091869,7.559987,13.605921750000016
18.600000000000016,1584122.1235768218,32395267.069942612,15000000.0,0.0841267223151509,0.16525108248425885,7.559987,13.724687400000018
18.700000000000014,1580079.6452580523,32499492.9998049,15000000.0,0.08278430014330232,0.16307121521219545,7.559987,13.843453050000015
18.800000000000015,1576004.16159117,32601622.6488201,15000000.0,0.08147028835283109,0.16092488357425178,7.559987,13.962218700000017
18.900000000000013,1571898.7393466986,32701722.8199688,15000000.0,0.08018393932310844,0.15881170175368647,7.559987,14.080984350000016
19.000000000000014,1567761.2077283498,32799731.807401765,15000000.0,0.07892452891820714,0.1567307653831862,7.559987,14.199750000000016
19.100000000000016,1565118.137433228,32928160.63232601,15000000.0,0.07769135563072031,0.1548324307700559,7.559987,14.310816000000017
19.200000000000014,1562448.0365758967,33055027.622705787,15000000.0,0.07648373976106755,0.1529623923451673,7.559987,14.421882000000014
19.300000000000015,1559741.1030547256,33180087.9010629,15000000.0,0.07530102263064305,0.15111912879413433,7.559987,14.532948000000017
19.400000000000013,1556994.036857156,33303248.813397687,15000000.0,0.07414256582724357,0.1493017958455977,7.559987,14.644014000000015
19.500000000000014,1554192.9720900184,33424156.407818142,15000000.0,0.07300775048129374,0.147508572517967,7.559987,14.755080000000016
19.600000000000016,1551341.5300625,33542887.003125817,15000000.0,0.0718959765714624,0.1457393466849547,7.559987,14.866146000000018
19.700000000000014,1548462.4502463534,33659982.93364755,15000000.0,0.07080666225833364,0.14399578115772105,7.559987,14.977212000000016
19.800000000000015,1545550.7033576434,33775321.70809386,15000000.0,0.06973924324486355,0.1422769081123219,7.559987,15.088278000000017
19.900000000000016,1542611.0685802829,33888994.42669123,15000000.0,0.06869317216241846,0.1405826846334261,7.559987,15.199344000000018
20.000000000000014,1539642.3592503574,34000943.84116607,15000000.0,0.06766791798124787,0.13891252384827762,7.559987,15.310410000000015
20.100000000000016,1536644.1349833584,34111163.209350765,15000000.0,0.06666296544430429,0.13726592152658865,7.559987,15.421476000000018
20.200000000000017,1533618.0444974718,34219697.19878874,15000000.0,0.06567781452337505,0.13564257105462432,7.559987,15.532542000000019
20.300000000000015,1530563.9792606754,34326524.35891124,15000000.0,0.0647119798965412,0.1340420171175084,7.559987,15.643608000000016
20.400000000000016,1527475.9376440048,34431484.30532773,15000000.0,0.0637649904460274,0.13246330445575324,7.559987,15.75467400000002
20.500000000000014,1524355.4626593492,34534593.96586063,15000000.0,0.06283638877555264,0.13090615639452716,7.559987,15.865740000000017
20.600000000000016,1521209.1399573914,34636021.91007503,15000000.0,0.06192573074633266,0.12937072965087684,7.559987,15.976806000000018
20.700000000000017,1518034.4857911104,34735698.088920414,15000000.0,0.06103258503092849,0.1278564049908204,7.559987,16.08787200000002
20.800000000000015,1514832.909566048,34833646.631136425,15000000.0,0.06015653268417147,0.1263629056703778,7.559987,16.198938000000016
20.900000000000016,1511603.408413205,34929834.24981969,15000000.0,0.05929716673043362,0.12488976041229768,7.559987,16.310004000000017
21.000000000000014,1508347.2806354966,35024269.91043897,15000000.0,0.058454091766546055,0.1234366985013226,7.559987,16.421070000000014
21.100000000000016,1506230.1533165213,35145040.30691265,15000000.0,0.05762692357970087,0.12209783664698137,7.559987,16.526314050000018
21.200000000000017,1504086.6204504962,35264379.062628575,15000000.0,0.056815288779703925,0.12077656350935864,7.559987,16.631558100000017
21.300000000000015,1501920.3281309865,35382366.24761367,15000000.0,0.05601882444497457,0.11947285189250992,7.559987,16.736802150000017
21.400000000000016,1499723.2363577853,35498759.97053958,15000000.0,0.05523717778171693,0.11818575008289547,7.559987,16.842046200000016
21.500000000000018,1497500.2225693734,35613711.70134603,15000000.0,0.054470005795714364,0.11691534565016025,7.559987,16.94729025000002
21.600000000000016,1495250.5036032903,35727190.78213339,15000000.0,0.053716974976223034,0.11566128079474974,7.559987,17.052534300000016
21.700000000000017,1492975.3718380735,35839223.63282553,15000000.0,0.052977760991465304,0.114423365694252,7.559987,17.15777835000002
21.80000000000002,1490674.7365764163,35949798.15411539,15000000.0,0.05225204839524662,0.1132013083201428,7.559987,17.26302240000002
21.900000000000016,1485282.0579521258,36010156.92042278,15000000.0,0.0515395303442402,0.1117640799555456,7.559987,17.368266450000018
22.000000000000018,1483147.2646894357,36123440.868231386,15000000.0,0.050839908325505515,0.11059117075605168,7.559987,17.473510500000017
22.100000000000016,1480987.5446613214,36235315.91029278,15000000.0,0.050152891893825845,0.10943302411595944,7.559987,17.578754550000017
22.200000000000017,1478803.315653098,36345793.55012763,15000000.0,0.04947819841846803,0.10828941533318323,7.559987,17.683998600000017
22.30000000000002,1476590.142147612,36454749.41849172,15000000.0,0.048815552838986656,0.10715977197022666,7.559987,17.78924265000002
22.400000000000016,1474342.818708194,36562018.77899728,15000000.0,0.04816468742971018,0.10604348313412833,7.559987,17.894486700000016
22.500000000000018,1472061.4224994108,36667525.80011676,15000000.0,0.04752534157256365,0.10494033288011773,7.559987,17.99973075000002
22.600000000000016,1469758.6329388754,36771663.35467068,15000000.0,0.04689726153789763,0.10385100020981948,7.559987,18.104974800000015
22.700000000000017,1467431.0159340524,36874331.41318436,15000000.0,0.04628020027300677,0.10277500864043135,7.559987,18.210218850000018
22.80000000000002,1465078.5229713481,36975535.20234817,15000000.0,0.04567391719803654,0.10171213022315892,7.559987,18.315462900000018
22.900000000000016,1462691.2426226374,37074987.96454311,15000000.0,0.04507817800898834,0.10066146314288767,7.559987,18.420706950000017
23.000000000000018,1456397.918755112,37116566.85669316,15000000.0,0.04449275448754688,0.09935870438752975,7.559987,18.525951000000017
23.10000000000002,1455043.4306453587,37242280.41738345,15000000.0,0.043917424317465086,0.09840871000574822,7.559987,18.62730950000002
23.200000000000017,1453668.830155215,37366912.988236375,15000000.0,0.043351970907253186,0.0974700189960758,7.559987,18.728668000000017
23.30000000000002,1452271.9170379678,37490396.74930435,15000000.0,0.0427961832189294,0.09654229963697482,7.559987,18.830026500000017
23.40000000000002,1450851.9672984718,37612702.68480957,15000000.0,0.04224985560260052,0.09562532634581064,7.559987,18.93138500000002
23.500000000000018,1454954.794643355,37746503.91393123,15000000.0,0.04171278763664952,0.09508134524615054,7.559987,19.032743500000016
23.60000000000002,1453527.7625205037,37866512.79648088,15000000.0,0.041184783973317526,0.09418481032050581,7.559987,19.13410200000002
23.700000000000017,1452077.6356626053,37985287.952229485,15000000.0,0.04066565418947648,0.09329850544124249,7.559987,19.235460500000016
23.80000000000002,1450599.0119186165,38102664.53812156,15000000.0,0.040155212642396264,0.09242192402814133,7.559987,19.33681900000002
23.90000000000002,1449087.0321458383,38218493.18854726,15000000.0,0.03965327833031992,0.0915546085807877,7.559987,19.43817750000002
24.000000000000018,1447551.9971715773,38333091.237113506,15000000.0,0.03915967475766659,0.09069706464647953,7.559987,19.53953600000002
24.10000000000002,1445993.5855496002,38446437.71490795,15000000.0,0.03867422980469061,0.08984911907933717,7.559987,19.64089450000002
24.200000000000017,1444410.861947454,38558487.63137577,15000000.0,0.03819677560143166,0.08901056461305824,7.559987,19.742253000000016
24.30000000000002,1439086.105963083,38612168.12611295,15000000.0,0.037727148405797245,0.087954036443192,7.559987,19.84361150000002
24.40000000000002,1437761.1973450459,38730721.172812395,15000000.0,0.03726518848562647,0.08715426567998329,7.559987,19.94497000000002
24.500000000000018,1436413.7268345589,38848097.51905051,15000000.0,0.03681074000458876,0.08636323865463129,7.559987,20.04632850000002
24.60000000000002,1435043.602865668,38964284.59788166,15000000.0,0.03636365091177814,0.08558081637317162,7.559987,20.14768700000002
24.70000000000002,1433650.3485155972,39079254.46752895,15000000.0,0.03592377283486897,0.08480683981894771,7.559987,20.249045500000022
24.80000000000002,1432227.1851847256,39192760.720173575,15000000.0,0.035490960976704296,0.08404078364342141,7.559987,20.35040400000002
24.90000000000002,1430780.5915681412,39305035.42695633,15000000.0,0.03506507401519322,0.08328290938911251,7.559987,20.451762500000022
25.00000000000002,1429307.6298944454,39415973.36220719,15000000.0,0.03464597400639889,0.08253292498745102,7.559987,20.553121000000022
