V0,r,alpha,Cl,Cd,a,a_prime,phi,F,p_n,p_t,sigma,v_rel,beta,chord,af_id
10.0,9.55101481814717,38.84333760953141,0.32581960974305946,0.3811539746286189,0.049871453158934334,0.004210680304228241,0.926810453886788,0.9999999997580229,232.22532054747663,14.720036451300224,0.2683187133763593,11.880927816923183,14.25845480678574,5.36733985481492,5
10.0,11.93876852268396,32.06238514205147,0.7079596166425469,0.3400690759718104,0.07346425847371545,0.026880983579332426,0.7934277562089518,0.9999999966014915,416.9877177961261,150.1471406262857,0.21804447399439816,12.999235725239465,13.39714163725627,5.452092684226667,6
10.0,14.32652222722075,24.372432958246478,1.5857829049873844,0.22525686719552943,0.15308018932790196,0.06271257940567307,0.6421936789719769,0.9999999939546927,953.075535585439,522.017156433998,0.18463450246188035,14.139991651780303,12.42201947682708,5.540031728503847,7
10.0,16.71427593175755,19.892632443652456,1.8585509582938937,0.1698596269804766,0.1997166857623669,0.05936928607665438,0.5460740568646828,0.9999999887153335,1370.7901872366888,670.528267678031,0.16059465405791176,15.409733470610764,11.39457131628079,5.621824261194381,8
10.0,19.10202963629434,16.589312791778852,1.9769052967643288,0.11894487156404951,0.23911583813916593,0.05293071859012792,0.47055514569954154,0.9999999836187188,1783.3302896993596,776.0672984863262,0.14228767714426335,16.782438688300346,10.37097608496841,5.692531175149338,9
10.0,21.48978334083113,14.516737727667484,1.9343382648832401,0.08992243890486926,0.2593216924161631,0.04475538865977081,0.4175049681805726,0.9999999725088411,2118.0003119084276,824.05616529378,0.12759061759957246,18.26665878517125,9.403999874823056,5.74261089072697,10
10.0,23.87753704536793,12.819031912768308,1.8839797777432437,0.06518540466774302,0.27845105627028843,0.038348998287206906,0.3729958697755519,0.9999999595115702,2461.6700221588294,866.3816326398107,0.11527599459637196,19.800636920709017,8.55152220118208,5.764836827022541,11
10.0,26.26529074990471,11.29176506448895,1.8464139952135237,0.04026649035260984,0.29988377020351903,0.0335411759844588,0.3338021276025975,0.9999999489374382,2829.63972408315,912.6480493631698,0.10463789092536317,21.368613380461504,7.833153039627247,5.756119529852528,12
10.0,28.65304445444151,10.22829807041419,1.783813879294589,0.026028112282293733,0.31188152414952697,0.029143606404587522,0.30403963765835745,0.9999999264232923,3155.365321154995,939.7096197454986,0.09503454203837006,22.98501488221612,7.191354972096501,5.70309851275065,13
10.0,31.0407981589783,9.535498102217684,1.7184140220079205,0.020652502712606144,0.3174202564413872,0.02521409631635542,0.28078267369519844,0.9999998834276255,3451.017062754787,950.5097937780857,0.08621027288326301,24.632285714447608,6.551629060916145,5.604676021602162,14
