V0,r,alpha,Cl,Cd,a,a_prime,phi,F,p_n,p_t,sigma,v_rel,beta,chord,af_id
11.0,9.55101481814717,38.56380284329073,0.3282655430977767,0.3796018304346094,0.04876047608397911,0.005686725556431641,0.9423482690858297,0.9999999996900593,275.05430812610325,23.312631648327795,0.2683187133763593,12.934981237961686,14.25845480678574,5.36733985481492,5
11.0,11.93876852268396,31.851598241418557,0.7137222665431434,0.3373946482294477,0.07106337676143816,0.02884080109550789,0.8101654480165678,0.9999999953845853,489.33051126790383,188.99130762957162,0.21804447399439816,14.105860513287984,13.39714163725627,5.452092684226667,6
11.0,14.32652222722075,24.30120692804279,1.5872766209206803,0.22458456566598825,0.14540599322897316,0.0649181303659134,0.661367167475532,0.9999999904387334,1105.3340708615722,634.0610062702876,0.18463450246188035,15.305422078306002,12.42201947682708,5.540031728503847,7
11.0,16.71427593175755,19.891792406425076,1.858579497239751,0.16985194739388085,0.18786749348730433,0.06149951405382705,0.5664760126929601,0.9999999799213316,1583.3493740504123,814.9555019650948,0.16059465405791176,16.646343455826045,11.39457131628079,5.621824261194381,8
11.0,19.10202963629434,16.629562523496855,1.9786229708689498,0.11927725282041371,0.2232220322605222,0.05503765008202865,0.49167425328479947,0.9999999672423932,2056.4785710355422,946.7910789472508,0.14228767714426335,18.098946880042195,10.37097608496841,5.692531175149338,9
11.0,21.48978334083113,14.557120983362136,1.936597645990205,0.09015205269115122,0.24060295470461773,0.046673276570546644,0.4386264061988534,0.9999999407883873,2437.882171838824,1008.1166701318941,0.12759061759957246,19.669037502495396,9.403999874823056,5.74261089072697,10
11.0,23.87753704536793,12.859818597673236,1.8859787414037874,0.0654667506722421,0.2566447684223222,0.040105303314328725,0.3941243489618507,0.9999999056978535,2828.324721585222,1062.7362057121325,0.11527599459637196,21.294040136935415,8.55152220118208,5.764836827022541,11
11.0,26.26529074990471,11.340197554574445,1.8486572123497287,0.04057999259093388,0.2744280828900756,0.03520730720488997,0.35506405126326324,0.9999998692093705,3247.149525117076,1123.5486471484328,0.10463789092536317,22.957806416861917,7.833153039627247,5.756119529852528,12
11.0,28.65304445444151,10.256753126046673,1.7864107050239133,0.026129361106696888,0.2839466627435474,0.03067719992306829,0.32495288931171684,0.9999998009974287,3617.1299578454086,1159.971295502169,0.09503454203837006,24.671066047506713,7.191354972096501,5.70309851275065,13
11.0,31.0407981589783,9.539288575629195,1.718814273836437,0.020659598854276116,0.287386361098312,0.02657434482581295,0.301265447180173,0.9999996748398798,3946.9757925208914,1174.5892215633685,0.08621027288326301,26.417211439892405,6.551629060916145,5.604676021602162,14
11.0,33.4285518635151,9.041283564026669,1.656647794421437,0.01876629396021165,0.2874336307524356,0.023071270871315604,0.28179388435635283,0.9999994542198594,4251.007276118554,1178.636101497189,0.07815106843243552,28.187039335129576,5.933995702189942,5.471559126660524,15
11.0,35.81630556805188,8.677123306370458,1.6010891090646082,0.017736288755541472,0.2858445197329743,0.020161022770914572,0.2651771919097579,0.9999990847947947,4539.57111885769,1178.98947432762,0.07095760591443753,29.97444357158933,5.346089613189348,5.322778014171772,16
11.0,38.20405927258868,8.391192402397506,1.5530237379769836,0.01704821201774297,0.28369678309780033,0.0177413733025369,0.25059170974606915,0.9999984886915021,4820.278601070369,1177.6344904072566,0.06456941044077662,31.774430900129083,4.796333947019595,5.16648228816705,17
11.0,40.59181297712547,8.139291470903359,1.509465935073669,0.0164155756836856,0.2817779867513259,0.01572448914048091,0.23747309399154046,0.9999975641742294,5100.530328460534,1175.9688553948235,0.05904139212647258,33.583548506152034,4.296593562725417,5.019421327310202,18
11.0,42.97956668166226,7.91425596907059,1.4674867500199509,0.01578651056463383,0.27979148172062496,0.01402512156676048,0.2256978135851127,0.9999961336247041,5377.314929998273,1173.9382938100273,0.054276988103422866,35.401119176807725,3.846955194686785,4.885807888739599,19
